PeriodEnd,PeriodStart,Period,AirTemp,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2018-11-26T10:00:00Z,2018-11-26T09:00:00Z,PT60M,29.0,26.9,23.9,503,26,20,523,34.2,74.1,1006.0,235,1.5,41
2018-11-26T11:00:00Z,2018-11-26T10:00:00Z,PT60M,30.1,30.8,24.2,552,25,20,572,35.8,70.9,1005.6,248,1.9,32
2018-11-26T12:00:00Z,2018-11-26T11:00:00Z,PT60M,31.1,29.7,24.5,585,32,29,614,37.4,68.0,1005.2,258,2.3,28
2018-11-26T13:00:00Z,2018-11-26T12:00:00Z,PT60M,31.4,24.9,24.5,528,130,110,638,38.5,66.7,1004.7,257,2.4,31
2018-11-26T14:00:00Z,2018-11-26T13:00:00Z,PT60M,30.9,4.6,24.0,273,577,439,711,39.0,66.8,1004.0,247,2.2,40
2018-11-26T15:00:00Z,2018-11-26T14:00:00Z,PT60M,30.4,0.0,23.5,184,633,397,580,39.5,67.0,1003.3,237,2.1,51
2018-11-26T16:00:00Z,2018-11-26T15:00:00Z,PT60M,29.8,8.8,23.5,191,324,142,333,40.0,69.0,1003.2,228,2.2,64
2018-11-26T17:00:00Z,2018-11-26T16:00:00Z,PT60M,29.1,0.0,23.8,76,271,65,141,40.5,73.2,1003.7,223,2.4,78
2018-11-26T18:00:00Z,2018-11-26T17:00:00Z,PT60M,28.4,0.0,24.1,7,14,1,8,41.0,77.6,1004.2,219,2.6,91
2018-11-26T19:00:00Z,2018-11-26T18:00:00Z,PT60M,28.0,0.0,24.3,0,0,0,0,41.2,80.4,1004.8,217,2.7,105
2018-11-26T20:00:00Z,2018-11-26T19:00:00Z,PT60M,27.7,0.0,24.2,0,0,0,0,41.2,81.5,1005.5,217,2.6,119
2018-11-26T21:00:00Z,2018-11-26T20:00:00Z,PT60M,27.4,0.0,24.1,0,0,0,0,41.2,82.6,1006.2,217,2.6,133
2018-11-26T22:00:00Z,2018-11-26T21:00:00Z,PT60M,27.2,0.0,24.2,0,0,0,0,41.1,83.6,1006.3,222,2.4,147
2018-11-26T23:00:00Z,2018-11-26T22:00:00Z,PT60M,27.3,0.0,24.5,0,0,0,0,40.8,84.7,1006.0,233,2.3,159
2018-11-27T00:00:00Z,2018-11-26T23:00:00Z,PT60M,27.4,0.0,24.8,0,0,0,0,40.5,85.7,1005.7,246,2.2,165
2018-11-27T01:00:00Z,2018-11-27T00:00:00Z,PT60M,27.2,0.0,24.7,0,0,0,0,40.6,86.4,1005.4,253,2.2,160
2018-11-27T02:00:00Z,2018-11-27T01:00:00Z,PT60M,26.7,0.0,24.3,0,0,0,0,41.0,86.7,1005.0,255,2.1,148
2018-11-27T03:00:00Z,2018-11-27T02:00:00Z,PT60M,26.3,0.0,24.0,0,0,0,0,41.4,87.0,1004.6,257,2.0,135
2018-11-27T04:00:00Z,2018-11-27T03:00:00Z,PT60M,25.9,0.0,23.8,0,0,0,0,41.9,88.0,1004.6,259,1.9,121
2018-11-27T05:00:00Z,2018-11-27T04:00:00Z,PT60M,25.6,0.0,23.7,0,0,0,0,42.4,89.8,1004.8,262,1.7,107
2018-11-27T06:00:00Z,2018-11-27T05:00:00Z,PT60M,25.2,2.2,23.7,3,1,0,3,43.0,91.5,1005.0,265,1.5,93
2018-11-27T07:00:00Z,2018-11-27T06:00:00Z,PT60M,25.5,61.1,23.6,35,0,0,35,43.4,89.3,1005.4,259,1.4,79
2018-11-27T08:00:00Z,2018-11-27T07:00:00Z,PT60M,26.4,86.1,23.3,45,0,0,45,43.7,83.5,1005.9,246,1.5,66
2018-11-27T09:00:00Z,2018-11-27T08:00:00Z,PT60M,27.3,95.7,23.1,22,0,0,22,43.9,78.2,1006.4,235,1.6,53
2018-11-27T10:00:00Z,2018-11-27T09:00:00Z,PT60M,27.7,97.5,23.3,22,0,0,22,45.3,77.0,1006.5,230,1.6,41
2018-11-27T11:00:00Z,2018-11-27T10:00:00Z,PT60M,27.8,97.0,24.0,25,0,0,25,47.6,79.8,1006.2,231,1.5,32
2018-11-27T12:00:00Z,2018-11-27T11:00:00Z,PT60M,27.9,95.7,24.7,37,0,0,37,50.0,82.7,1005.9,233,1.4,28
2018-11-27T13:00:00Z,2018-11-27T12:00:00Z,PT60M,27.6,85.0,24.9,124,0,0,124,50.8,85.3,1005.5,227,1.2,31
2018-11-27T14:00:00Z,2018-11-27T13:00:00Z,PT60M,26.9,67.0,24.6,240,0,0,240,50.2,87.4,1004.9,210,1.1,40
2018-11-27T15:00:00Z,2018-11-27T14:00:00Z,PT60M,26.2,64.6,24.4,196,0,0,196,49.6,89.7,1004.3,190,1.1,51
2018-11-27T16:00:00Z,2018-11-27T15:00:00Z,PT60M,25.8,63.8,24.3,112,0,0,112,49.2,91.2,1004.2,176,1.1,64
2018-11-27T17:00:00Z,2018-11-27T16:00:00Z,PT60M,25.6,52.9,24.2,49,0,0,49,48.9,91.9,1004.6,166,1.0,78
2018-11-27T18:00:00Z,2018-11-27T17:00:00Z,PT60M,25.4,28.9,24.1,5,0,0,5,48.6,92.7,1005.0,155,1.0,91
2018-11-27T19:00:00Z,2018-11-27T18:00:00Z,PT60M,25.2,29.5,24.0,0,0,0,0,48.0,93.1,1005.4,150,1.2,105
2018-11-27T20:00:00Z,2018-11-27T19:00:00Z,PT60M,25.0,15.7,23.8,0,0,0,0,47.3,93.1,1005.8,149,1.5,119
2018-11-27T21:00:00Z,2018-11-27T20:00:00Z,PT60M,24.9,0.0,23.7,0,0,0,0,46.6,93.1,1006.2,148,1.7,133
2018-11-27T22:00:00Z,2018-11-27T21:00:00Z,PT60M,25.0,0.0,23.6,0,0,0,0,46.2,92.4,1006.2,156,1.8,147
2018-11-27T23:00:00Z,2018-11-27T22:00:00Z,PT60M,25.3,0.0,23.7,0,0,0,0,46.0,91.1,1005.7,172,1.8,159
2018-11-28T00:00:00Z,2018-11-27T23:00:00Z,PT60M,25.6,0.0,23.8,0,0,0,0,45.9,89.9,1005.2,188,1.9,165
2018-11-28T01:00:00Z,2018-11-28T00:00:00Z,PT60M,25.6,0.0,23.9,0,0,0,0,45.9,90.4,1004.8,196,1.8,160
2018-11-28T02:00:00Z,2018-11-28T01:00:00Z,PT60M,25.4,0.0,24.2,0,0,0,0,45.9,92.6,1004.6,200,1.6,148
2018-11-28T03:00:00Z,2018-11-28T02:00:00Z,PT60M,25.3,0.0,24.4,0,0,0,0,45.9,94.8,1004.5,205,1.4,135
2018-11-28T04:00:00Z,2018-11-28T03:00:00Z,PT60M,25.2,0.0,24.5,0,0,0,0,45.8,95.8,1004.5,208,1.2,121
2018-11-28T05:00:00Z,2018-11-28T04:00:00Z,PT60M,25.2,0.0,24.4,0,0,0,0,45.5,95.5,1004.9,207,1.1,107
2018-11-28T06:00:00Z,2018-11-28T05:00:00Z,PT60M,25.2,0.0,24.4,3,1,0,3,45.2,95.2,1005.2,205,1.0,93
2018-11-28T07:00:00Z,2018-11-28T06:00:00Z,PT60M,25.6,10.5,24.4,80,16,3,82,45.1,93.0,1005.6,194,1.0,79
2018-11-28T08:00:00Z,2018-11-28T07:00:00Z,PT60M,26.3,2.2,24.3,175,269,116,291,45.0,88.9,1006.1,174,1.1,66
2018-11-28T09:00:00Z,2018-11-28T08:00:00Z,PT60M,27.0,0.0,24.2,243,437,264,506,44.9,85.0,1006.5,159,1.2,53
2018-11-28T10:00:00Z,2018-11-28T09:00:00Z,PT60M,28.0,0.0,24.3,313,467,351,664,44.8,80.6,1006.4,143,1.3,41
2018-11-28T11:00:00Z,2018-11-28T10:00:00Z,PT60M,29.3,0.0,24.6,343,513,435,778,44.7,75.8,1005.7,123,1.4,32
2018-11-28T12:00:00Z,2018-11-28T11:00:00Z,PT60M,30.6,0.0,24.9,344,547,483,827,44.5,71.4,1005.0,107,1.6,28
2018-11-28T13:00:00Z,2018-11-28T12:00:00Z,PT60M,31.2,0.0,24.6,308,588,503,811,44.4,67.9,1004.3,104,1.6,31
2018-11-28T14:00:00Z,2018-11-28T13:00:00Z,PT60M,31.1,0.0,23.8,279,559,430,709,44.5,65.3,1003.6,112,1.3,40
2018-11-28T15:00:00Z,2018-11-28T14:00:00Z,PT60M,30.9,0.0,23.0,239,483,303,542,44.6,62.7,1002.9,124,1.1,51
2018-11-28T16:00:00Z,2018-11-28T15:00:00Z,PT60M,30.5,0.0,22.8,175,354,157,333,44.6,63.8,1002.7,143,1.1,64
2018-11-28T17:00:00Z,2018-11-28T16:00:00Z,PT60M,29.7,0.0,23.3,87,149,37,124,44.6,68.4,1003.0,162,1.3,78
2018-11-28T18:00:00Z,2018-11-28T17:00:00Z,PT60M,28.9,0.0,23.7,7,5,0,8,44.5,73.5,1003.2,175,1.5,91
2018-11-28T19:00:00Z,2018-11-28T18:00:00Z,PT60M,28.2,0.0,23.9,0,0,0,0,44.5,77.4,1003.7,181,1.8,105
2018-11-28T20:00:00Z,2018-11-28T19:00:00Z,PT60M,27.7,0.0,24.0,0,0,0,0,44.6,80.1,1004.3,183,2.0,119
2018-11-28T21:00:00Z,2018-11-28T20:00:00Z,PT60M,27.2,0.0,24.0,0,0,0,0,44.6,82.8,1004.9,184,2.2,133
2018-11-28T22:00:00Z,2018-11-28T21:00:00Z,PT60M,27.0,0.0,24.1,0,0,0,0,44.7,84.4,1005.0,190,2.2,147
2018-11-28T23:00:00Z,2018-11-28T22:00:00Z,PT60M,27.2,0.0,24.4,0,0,0,0,44.8,84.8,1004.7,201,2.0,158
2018-11-29T00:00:00Z,2018-11-28T23:00:00Z,PT60M,27.3,0.0,24.6,0,0,0,0,44.9,85.1,1004.4,214,1.9,165
2018-11-29T01:00:00Z,2018-11-29T00:00:00Z,PT60M,27.1,0.0,24.7,0,0,0,0,44.8,86.6,1004.1,222,1.8,160
2018-11-29T02:00:00Z,2018-11-29T01:00:00Z,PT60M,26.6,0.0,24.6,0,0,0,0,44.6,89.0,1003.9,226,1.7,148
2018-11-29T03:00:00Z,2018-11-29T02:00:00Z,PT60M,26.0,0.0,24.5,0,0,0,0,44.3,91.6,1003.6,230,1.7,135
2018-11-29T04:00:00Z,2018-11-29T03:00:00Z,PT60M,25.7,0.0,24.4,0,0,0,0,43.9,93.1,1003.7,234,1.6,121
2018-11-29T05:00:00Z,2018-11-29T04:00:00Z,PT60M,25.5,0.0,24.3,0,0,0,0,43.3,93.4,1004.1,236,1.6,107
2018-11-29T06:00:00Z,2018-11-29T05:00:00Z,PT60M,25.3,0.0,24.2,3,1,0,3,42.7,93.8,1004.5,239,1.6,93
2018-11-29T07:00:00Z,2018-11-29T06:00:00Z,PT60M,25.9,16.4,24.2,76,5,0,76,42.3,90.5,1004.9,237,1.6,80
2018-11-29T08:00:00Z,2018-11-29T07:00:00Z,PT60M,27.1,9.7,24.2,167,259,114,282,42.1,84.0,1005.5,231,1.7,66
2018-11-29T09:00:00Z,2018-11-29T08:00:00Z,PT60M,28.4,11.0,24.2,314,255,146,460,41.9,78.1,1006.0,225,1.7,53
2018-11-29T10:00:00Z,2018-11-29T09:00:00Z,PT60M,29.5,19.3,24.2,436,185,142,578,41.6,73.4,1006.0,224,1.5,41
2018-11-29T11:00:00Z,2018-11-29T10:00:00Z,PT60M,30.5,16.3,24.3,455,284,242,697,41.3,69.7,1005.4,229,1.1,32
2018-11-29T12:00:00Z,2018-11-29T11:00:00Z,PT60M,31.5,8.2,24.4,375,484,427,802,41.0,66.2,1004.8,241,0.6,28
2018-11-29T13:00:00Z,2018-11-29T12:00:00Z,PT60M,31.9,8.1,24.1,378,453,389,767,41.0,63.5,1004.2,233,0.4,31
2018-11-29T14:00:00Z,2018-11-29T13:00:00Z,PT60M,31.8,6.1,23.5,320,477,360,681,41.3,61.6,1003.5,200,0.6,40
2018-11-29T15:00:00Z,2018-11-29T14:00:00Z,PT60M,31.6,7.1,22.8,253,422,274,527,41.6,59.7,1002.8,185,0.9,51
2018-11-29T16:00:00Z,2018-11-29T15:00:00Z,PT60M,31.1,6.8,22.8,185,323,135,320,41.9,61.2,1002.7,185,1.3,64
2018-11-29T17:00:00Z,2018-11-29T16:00:00Z,PT60M,30.3,0.0,23.3,83,202,50,133,42.2,66.4,1003.2,189,1.9,78
2018-11-29T18:00:00Z,2018-11-29T17:00:00Z,PT60M,29.4,0.0,23.8,8,8,1,8,42.6,72.0,1003.7,192,2.5,91
2018-11-29T19:00:00Z,2018-11-29T18:00:00Z,PT60M,28.7,0.0,24.1,0,0,0,0,42.9,76.3,1004.4,194,2.8,105
2018-11-29T20:00:00Z,2018-11-29T19:00:00Z,PT60M,28.2,0.0,24.3,0,0,0,0,43.1,79.2,1005.2,197,2.9,119
2018-11-29T21:00:00Z,2018-11-29T20:00:00Z,PT60M,27.7,0.0,24.4,0,0,0,0,43.4,82.2,1005.9,200,3.0,133
2018-11-29T22:00:00Z,2018-11-29T21:00:00Z,PT60M,27.4,0.0,24.5,0,0,0,0,43.2,84.1,1006.2,206,2.8,146
2018-11-29T23:00:00Z,2018-11-29T22:00:00Z,PT60M,27.5,0.0,24.8,0,0,0,0,42.7,85.0,1005.9,218,2.5,158
2018-11-30T00:00:00Z,2018-11-29T23:00:00Z,PT60M,27.6,0.0,25.0,0,0,0,0,42.2,85.9,1005.7,232,2.2,164
2018-11-30T01:00:00Z,2018-11-30T00:00:00Z,PT60M,27.2,0.0,24.9,0,0,0,0,41.9,87.2,1005.4,240,2.1,160
2018-11-30T02:00:00Z,2018-11-30T01:00:00Z,PT60M,26.6,0.0,24.6,0,0,0,0,42.0,89.0,1005.0,241,2.0,148
2018-11-30T03:00:00Z,2018-11-30T02:00:00Z,PT60M,25.9,0.0,24.3,0,0,0,0,42.0,90.9,1004.6,242,1.8,135
2018-11-30T04:00:00Z,2018-11-30T03:00:00Z,PT60M,25.4,0.0,24.0,0,0,0,0,42.0,92.3,1004.4,244,1.7,121
2018-11-30T05:00:00Z,2018-11-30T04:00:00Z,PT60M,25.1,0.0,23.9,0,0,0,0,41.8,93.0,1004.4,248,1.7,107
2018-11-30T06:00:00Z,2018-11-30T05:00:00Z,PT60M,24.9,0.6,23.8,3,0,0,3,41.7,93.8,1004.4,252,1.8,94
2018-11-30T07:00:00Z,2018-11-30T06:00:00Z,PT60M,25.4,23.6,23.7,72,13,4,76,41.6,90.7,1004.7,251,1.7,80
2018-11-30T08:00:00Z,2018-11-30T07:00:00Z,PT60M,26.7,8.2,23.8,195,199,80,276,41.6,84.3,1005.2,246,1.6,66
2018-11-30T09:00:00Z,2018-11-30T08:00:00Z,PT60M,28.0,24.3,23.9,312,132,84,396,41.6,78.5,1005.8,240,1.5,53
2018-11-30T10:00:00Z,2018-11-30T09:00:00Z,PT60M,29.1,15.4,23.8,437,195,143,579,42.0,73.3,1005.8,239,1.3,42
2018-11-30T11:00:00Z,2018-11-30T10:00:00Z,PT60M,30.1,17.6,23.7,517,168,142,659,42.9,68.8,1005.3,246,1.0,32
2018-11-30T12:00:00Z,2018-11-30T11:00:00Z,PT60M,31.0,20.2,23.6,566,118,103,670,43.8,64.6,1004.9,259,0.7,28
2018-11-30T13:00:00Z,2018-11-30T12:00:00Z,PT60M,31.2,13.0,23.3,479,253,217,695,44.4,62.7,1004.4,251,0.6,31
2018-11-30T14:00:00Z,2018-11-30T13:00:00Z,PT60M,30.8,27.5,22.9,492,13,10,503,44.6,62.8,1003.9,224,0.9,40
2018-11-30T15:00:00Z,2018-11-30T14:00:00Z,PT60M,30.3,23.0,22.5,397,15,9,406,44.8,63.0,1003.4,211,1.2,51
2018-11-30T16:00:00Z,2018-11-30T15:00:00Z,PT60M,29.7,8.9,22.4,227,152,63,290,44.9,65.1,1003.4,206,1.5,64
2018-11-30T17:00:00Z,2018-11-30T16:00:00Z,PT60M,29.0,4.9,22.8,96,65,18,114,44.7,69.5,1003.8,207,1.8,78
2018-11-30T18:00:00Z,2018-11-30T17:00:00Z,PT60M,28.3,1.3,23.2,7,0,0,7,44.6,74.1,1004.2,207,2.1,91
2018-11-30T19:00:00Z,2018-11-30T18:00:00Z,PT60M,27.7,0.0,23.5,0,0,0,0,44.4,77.9,1004.7,207,2.3,105
2018-11-30T20:00:00Z,2018-11-30T19:00:00Z,PT60M,27.2,0.0,23.6,0,0,0,0,44.2,80.7,1005.4,208,2.3,119
2018-11-30T21:00:00Z,2018-11-30T20:00:00Z,PT60M,26.8,0.0,23.7,0,0,0,0,44.0,83.5,1006.0,208,2.3,133
2018-11-30T22:00:00Z,2018-11-30T21:00:00Z,PT60M,26.6,0.0,24.0,0,0,0,0,44.1,85.2,1006.3,214,2.3,146
2018-11-30T23:00:00Z,2018-11-30T22:00:00Z,PT60M,26.8,0.0,24.3,0,0,0,0,44.4,85.7,1006.2,224,2.4,158
2018-12-01T00:00:00Z,2018-11-30T23:00:00Z,PT60M,27.0,0.0,24.6,0,0,0,0,44.7,86.3,1006.0,233,2.5,164
2018-12-01T01:00:00Z,2018-12-01T00:00:00Z,PT60M,26.9,0.0,24.6,0,0,0,0,44.9,87.4,1005.8,238,2.5,160
2018-12-01T02:00:00Z,2018-12-01T01:00:00Z,PT60M,26.5,0.0,24.5,0,0,0,0,45.0,89.2,1005.4,238,2.3,148
2018-12-01T03:00:00Z,2018-12-01T02:00:00Z,PT60M,26.0,0.0,24.4,0,0,0,0,45.0,91.0,1005.0,238,2.0,135
2018-12-01T04:00:00Z,2018-12-01T03:00:00Z,PT60M,25.7,0.0,24.4,0,0,0,0,45.2,92.2,1004.9,239,1.9,121
2018-12-01T05:00:00Z,2018-12-01T04:00:00Z,PT60M,25.6,0.0,24.3,0,0,0,0,45.5,92.7,1005.3,239,1.9,108
2018-12-01T06:00:00Z,2018-12-01T05:00:00Z,PT60M,25.4,0.1,24.2,3,1,0,3,45.8,93.2,1005.6,240,1.8,94
2018-12-01T07:00:00Z,2018-12-01T06:00:00Z,PT60M,25.9,33.1,24.1,63,1,0,63,45.9,89.7,1006.0,240,1.8,80
2018-12-01T08:00:00Z,2018-12-01T07:00:00Z,PT60M,27.2,10.9,23.9,174,233,102,276,45.9,82.6,1006.6,241,1.9,66
2018-12-01T09:00:00Z,2018-12-01T08:00:00Z,PT60M,28.4,24.3,23.8,346,66,38,385,45.9,76.1,1007.2,241,2.0,53
2018-12-01T10:00:00Z,2018-12-01T09:00:00Z,PT60M,29.3,8.8,23.9,391,280,203,594,45.9,72.5,1007.1,246,1.9,42
2018-12-01T11:00:00Z,2018-12-01T10:00:00Z,PT60M,30.0,19.5,24.2,529,102,87,616,46.0,71.1,1006.5,256,1.7,33
2018-12-01T12:00:00Z,2018-12-01T11:00:00Z,PT60M,30.6,29.1,24.4,558,20,17,575,46.0,69.8,1005.9,270,1.5,29
2018-12-01T13:00:00Z,2018-12-01T12:00:00Z,PT60M,30.9,41.1,24.1,461,0,0,461,46.2,67.4,1005.2,274,1.3,31
2018-12-01T14:00:00Z,2018-12-01T13:00:00Z,PT60M,30.8,40.2,23.2,412,0,0,412,46.5,64.0,1004.5,265,1.2,40
2018-12-01T15:00:00Z,2018-12-01T14:00:00Z,PT60M,30.8,55.0,22.3,236,0,0,236,46.8,60.7,1003.7,253,1.0,51
2018-12-01T16:00:00Z,2018-12-01T15:00:00Z,PT60M,30.3,66.9,22.2,104,0,0,104,46.8,61.7,1003.6,233,1.1,64
2018-12-01T17:00:00Z,2018-12-01T16:00:00Z,PT60M,29.4,58.2,22.7,50,0,0,50,46.7,67.1,1004.1,216,1.6,77
2018-12-01T18:00:00Z,2018-12-01T17:00:00Z,PT60M,28.5,6.4,23.2,6,0,0,6,46.5,73.0,1004.6,206,2.0,91
2018-12-01T19:00:00Z,2018-12-01T18:00:00Z,PT60M,27.9,0.0,23.6,0,0,0,0,46.2,77.1,1005.1,204,2.3,105
2018-12-01T20:00:00Z,2018-12-01T19:00:00Z,PT60M,27.6,0.0,23.7,0,0,0,0,45.6,79.2,1005.7,206,2.4,119
2018-12-01T21:00:00Z,2018-12-01T20:00:00Z,PT60M,27.3,0.0,23.8,0,0,0,0,45.0,81.3,1006.3,208,2.5,133
2018-12-01T22:00:00Z,2018-12-01T21:00:00Z,PT60M,27.2,0.0,24.0,0,0,0,0,44.5,82.9,1006.6,213,2.5,146
2018-12-01T23:00:00Z,2018-12-01T22:00:00Z,PT60M,27.3,0.0,24.3,0,0,0,0,44.1,83.8,1006.6,222,2.6,158
2018-12-02T00:00:00Z,2018-12-01T23:00:00Z,PT60M,27.4,0.0,24.6,0,0,0,0,43.7,84.8,1006.6,230,2.6,164
2018-12-02T01:00:00Z,2018-12-02T00:00:00Z,PT60M,27.2,0.0,24.6,0,0,0,0,43.3,85.9,1006.3,235,2.5,160
2018-12-02T02:00:00Z,2018-12-02T01:00:00Z,PT60M,26.6,0.0,24.3,0,0,0,0,42.9,87.2,1005.7,237,2.2,148
2018-12-02T03:00:00Z,2018-12-02T02:00:00Z,PT60M,25.9,0.0,23.9,0,0,0,0,42.5,88.6,1005.1,240,1.9,135
2018-12-02T04:00:00Z,2018-12-02T03:00:00Z,PT60M,25.5,2.0,23.7,0,0,0,0,42.2,89.6,1004.9,241,1.7,122
2018-12-02T05:00:00Z,2018-12-02T04:00:00Z,PT60M,25.3,27.5,23.6,0,0,0,0,42.2,90.3,1005.1,240,1.7,108
2018-12-02T06:00:00Z,2018-12-02T05:00:00Z,PT60M,25.1,12.0,23.6,2,0,0,2,42.2,91.0,1005.4,239,1.7,94
2018-12-02T07:00:00Z,2018-12-02T06:00:00Z,PT60M,25.5,7.6,23.5,69,92,22,91,42.1,88.5,1005.6,238,1.7,80
2018-12-02T08:00:00Z,2018-12-02T07:00:00Z,PT60M,26.5,7.6,23.4,186,211,79,264,42.0,83.1,1005.9,236,1.5,66
2018-12-02T09:00:00Z,2018-12-02T08:00:00Z,PT60M,27.5,30.2,23.3,348,8,6,353,41.8,78.0,1006.2,233,1.4,54
2018-12-02T10:00:00Z,2018-12-02T09:00:00Z,PT60M,28.5,38.8,23.5,388,32,22,410,42.5,74.1,1006.2,235,1.2,42
2018-12-02T11:00:00Z,2018-12-02T10:00:00Z,PT60M,29.6,30.8,23.8,526,27,23,549,44.1,71.0,1005.9,242,1.1,33
2018-12-02T12:00:00Z,2018-12-02T11:00:00Z,PT60M,30.7,29.6,24.1,459,148,130,589,45.6,68.2,1005.6,252,1.0,29
2018-12-02T13:00:00Z,2018-12-02T12:00:00Z,PT60M,30.8,18.2,24.0,497,194,165,662,46.5,67.2,1005.2,259,1.0,32
2018-12-02T14:00:00Z,2018-12-02T13:00:00Z,PT60M,30.1,13.6,23.5,432,233,177,610,46.7,67.9,1004.6,262,1.1,40
2018-12-02T15:00:00Z,2018-12-02T14:00:00Z,PT60M,29.4,0.2,23.0,241,475,298,539,46.9,68.7,1004.0,264,1.1,51
2018-12-02T16:00:00Z,2018-12-02T15:00:00Z,PT60M,28.8,0.0,23.0,176,353,157,333,46.9,70.7,1003.9,259,1.1,64
2018-12-02T17:00:00Z,2018-12-02T16:00:00Z,PT60M,28.3,9.7,23.3,89,101,29,118,46.7,74.2,1004.3,245,1.1,77
2018-12-02T18:00:00Z,2018-12-02T17:00:00Z,PT60M,27.8,3.2,23.6,7,0,0,7,46.5,77.9,1004.7,232,1.1,91
2018-12-02T19:00:00Z,2018-12-02T18:00:00Z,PT60M,27.3,0.0,23.7,0,0,0,0,46.3,80.9,1005.2,224,1.2,105
2018-12-02T20:00:00Z,2018-12-02T19:00:00Z,PT60M,26.8,0.0,23.7,0,0,0,0,46.0,83.2,1005.8,222,1.2,119
2018-12-02T21:00:00Z,2018-12-02T20:00:00Z,PT60M,26.3,0.0,23.7,0,0,0,0,45.7,85.5,1006.4,220,1.2,133
2018-12-02T22:00:00Z,2018-12-02T21:00:00Z,PT60M,26.3,0.0,23.9,0,0,0,0,45.9,86.9,1006.5,227,1.4,146
2018-12-02T23:00:00Z,2018-12-02T22:00:00Z,PT60M,26.6,0.0,24.4,0,0,0,0,46.8,87.5,1006.2,238,1.6,158
2018-12-03T00:00:00Z,2018-12-02T23:00:00Z,PT60M,26.9,0.0,24.8,0,0,0,0,47.6,88.0,1005.9,247,1.9,164
2018-12-03T01:00:00Z,2018-12-03T00:00:00Z,PT60M,26.9,0.0,24.8,0,0,0,0,47.8,88.7,1005.5,250,2.0,160
2018-12-03T02:00:00Z,2018-12-03T01:00:00Z,PT60M,26.4,0.0,24.6,0,0,0,0,47.5,89.4,1005.0,249,1.8,148
2018-12-03T03:00:00Z,2018-12-03T02:00:00Z,PT60M,26.0,0.0,24.3,0,0,0,0,47.1,90.2,1004.5,248,1.7,135
2018-12-03T04:00:00Z,2018-12-03T03:00:00Z,PT60M,25.6,0.0,24.1,0,0,0,0,46.7,91.1,1004.4,252,1.6,122
2018-12-03T05:00:00Z,2018-12-03T04:00:00Z,PT60M,25.3,0.0,24.0,0,0,0,0,46.4,92.3,1004.6,259,1.7,108
2018-12-03T06:00:00Z,2018-12-03T05:00:00Z,PT60M,25.0,0.0,23.9,2,0,0,2,46.0,93.5,1004.8,266,1.8,94
2018-12-03T07:00:00Z,2018-12-03T06:00:00Z,PT60M,25.4,6.0,23.8,70,34,9,79,45.7,90.9,1005.1,266,1.6,80
2018-12-03T08:00:00Z,2018-12-03T07:00:00Z,PT60M,26.4,23.6,23.7,188,40,14,202,45.5,85.0,1005.6,253,1.1,67
2018-12-03T09:00:00Z,2018-12-03T08:00:00Z,PT60M,27.5,6.1,23.6,305,236,140,445,45.3,79.6,1006.1,227,0.8,54
2018-12-03T10:00:00Z,2018-12-03T09:00:00Z,PT60M,28.6,4.9,23.5,385,280,211,596,45.1,74.1,1006.0,214,0.7,42
2018-12-03T11:00:00Z,2018-12-03T10:00:00Z,PT60M,29.7,0.3,23.4,388,410,344,732,44.9,68.8,1005.4,231,0.6,33
2018-12-03T12:00:00Z,2018-12-03T11:00:00Z,PT60M,30.8,1.0,23.2,410,412,361,771,44.7,63.8,1004.8,247,0.7,29
2018-12-03T13:00:00Z,2018-12-03T12:00:00Z,PT60M,31.3,0.0,22.8,374,452,384,758,44.5,60.6,1004.1,243,0.7,32
2018-12-03T14:00:00Z,2018-12-03T13:00:00Z,PT60M,31.2,0.0,22.2,340,417,319,659,44.3,58.8,1003.3,225,0.8,40
2018-12-03T15:00:00Z,2018-12-03T14:00:00Z,PT60M,31.0,0.0,21.6,284,340,214,497,44.2,57.1,1002.5,211,1.0,51
2018-12-03T16:00:00Z,2018-12-03T15:00:00Z,PT60M,30.5,0.0,21.5,199,216,97,297,44.0,58.8,1002.4,200,1.4,64
2018-12-03T17:00:00Z,2018-12-03T16:00:00Z,PT60M,29.6,0.0,22.1,92,61,16,108,43.9,64.2,1002.8,194,1.9,77
2018-12-03T18:00:00Z,2018-12-03T17:00:00Z,PT60M,28.7,0.0,22.7,8,0,0,8,43.8,70.2,1003.2,190,2.4,91
2018-12-03T19:00:00Z,2018-12-03T18:00:00Z,PT60M,28.0,0.0,23.2,0,0,0,0,43.6,75.0,1003.7,189,2.6,105
2018-12-03T20:00:00Z,2018-12-03T19:00:00Z,PT60M,27.5,0.0,23.4,0,0,0,0,43.4,78.4,1004.5,191,2.5,119
2018-12-03T21:00:00Z,2018-12-03T20:00:00Z,PT60M,27.0,0.0,23.6,0,0,0,0,43.2,82.0,1005.2,193,2.5,133
2018-12-03T22:00:00Z,2018-12-03T21:00:00Z,PT60M,26.7,0.0,23.8,0,0,0,0,43.0,84.3,1005.3,198,2.4,146
2018-12-03T23:00:00Z,2018-12-03T22:00:00Z,PT60M,26.7,0.0,24.0,0,0,0,0,42.8,85.1,1004.9,206,2.2,158
